business_id,sector,county,quarter,business_age_years,num_employees,payroll_cost_kes,owner_education_level,monthly_marketing_spend_kes,advertising_budget_kes,avg_daily_foot_traffic,online_presence_score,loan_amount_kes,interest_rate_pct,inflation_rate_pct,competitor_density,customer_satisfaction_score,monthly_revenue_kes
743,Services,Mombasa,Q3,3.6,11,306034.0,Masters,47539.0,46208.0,54.0,80.2,0.0,19.95,6.69,4,3.8,3088639.0
744,Retail,Nairobi,Q1,2.0,9,229564.0,Secondary,17658.0,20165.0,44.2,57.9,0.0,17.71,6.72,6,3.4,2110943.0
745,Agriculture,Mombasa,Q4,8.7,6,139447.0,Certificate,31924.0,37377.0,83.1,30.1,62078.0,13.89,7.44,7,5.0,2854887.0
746,Agriculture,Nairobi,Q4,9.6,13,288795.0,Certificate,54479.0,57709.0,72.7,59.2,0.0,17.87,7.39,9,3.5,4375102.0
747,Hospitality,Nairobi,Q1,2.7,6,108290.0,Secondary,26036.0,28178.0,71.1,28.9,160997.0,19.65,6.55,5,4.8,2497276.0
748,Hospitality,Nakuru,Q1,1.3,3,100702.0,Primary,10174.0,11320.0,139.0,68.4,145017.0,19.23,7.01,7,3.8,1441088.0
749,Services,Mombasa,Q2,12.1,4,124684.0,Doctorate,10356.0,10024.0,88.9,50.4,432106.0,18.79,7.08,4,3.7,3208077.0
750,Services,Nairobi,Q3,3.0,11,288717.0,Bachelors,19588.0,19805.0,362.9,73.8,0.0,10.41,6.61,5,4.1,3674046.0
751,Retail,Kisumu,Q3,4.5,12,388592.0,Bachelors,19643.0,20914.0,47.0,86.5,162655.0,16.77,6.39,3,4.1,2887942.0
752,Hospitality,Eldoret,Q2,2.3,8,274110.0,Secondary,8812.0,10681.0,195.1,16.8,0.0,17.57,7.08,6,3.6,980930.0
753,Retail,Mombasa,Q3,8.1,14,410196.0,Secondary,11942.0,11397.0,86.4,44.9,758392.0,18.82,6.37,7,4.2,2559430.0
754,Agriculture,Kisumu,Q1,8.3,11,403615.0,Certificate,36352.0,42933.0,32.6,28.4,0.0,17.15,6.99,12,4.3,2618630.0
755,Manufacturing,Other,Q3,13.4,10,211008.0,Certificate,48117.0,49779.0,41.4,100.0,0.0,20.47,6.55,6,5.0,3450012.0
756,Retail,Kisumu,Q4,10.4,6,153484.0,Primary,18084.0,18938.0,95.7,45.3,62332.0,9.65,7.46,7,3.8,3464294.0
757,Hospitality,Other,Q3,9.9,9,225845.0,Bachelors,555.0,637.0,27.3,26.1,0.0,17.29,6.7,0,3.1,752580.0
758,Technology,Eldoret,Q2,4.8,8,265860.0,Doctorate,34286.0,41545.0,,100.0,0.0,17.03,7.27,4,3.2,3027084.0
759,Retail,Nairobi,Q2,4.3,11,217889.0,Diploma,4660.0,5051.0,236.1,39.0,0.0,18.39,7.21,6,5.0,4334733.0
760,Agriculture,Mombasa,Q4,8.0,14,489801.0,Certificate,6849.0,7829.0,7.6,19.3,476553.0,20.43,7.19,5,2.2,1566457.0
761,Manufacturing,Nakuru,Q1,4.6,10,326091.0,Certificate,21245.0,20743.0,61.9,29.5,256855.0,12.66,6.7,6,2.7,1156048.0
762,Retail,Other,Q2,10.6,10,352705.0,Primary,56380.0,56811.0,41.4,58.2,144328.0,20.33,6.95,2,,2496788.0
763,Retail,Mombasa,Q1,2.2,11,300431.0,Secondary,40256.0,37913.0,199.4,56.0,0.0,18.11,6.91,3,3.2,2133529.0
764,Retail,Nairobi,Q4,1.0,4,93151.0,Diploma,37401.0,37728.0,59.1,36.6,89858.0,14.9,7.43,6,4.4,1489009.0
765,Technology,Kisumu,Q2,7.4,7,214016.0,Certificate,21424.0,23464.0,,44.3,116854.0,12.59,6.89,10,4.3,2377802.0
766,Retail,Nairobi,Q4,3.3,12,449715.0,Diploma,8099.0,8641.0,27.6,56.2,0.0,16.13,7.37,6,3.3,1617835.0
767,Retail,Eldoret,Q3,1.9,11,241667.0,Bachelors,50835.0,60400.0,30.2,84.1,0.0,16.41,6.28,6,4.9,3427276.0
768,Retail,Kisumu,Q3,18.8,11,168943.0,Secondary,8357.0,10149.0,182.4,62.3,163626.0,16.59,6.49,5,2.8,6194506.0
769,Retail,Eldoret,Q3,5.1,8,139819.0,Primary,31320.0,32544.0,11.2,42.6,505058.0,13.49,6.25,5,3.1,1699455.0
770,Manufacturing,Other,Q1,1.6,13,375355.0,Primary,27312.0,27192.0,88.3,50.0,64741.0,17.45,6.88,6,5.0,2084055.0
771,Retail,Nakuru,Q3,3.0,7,262716.0,Secondary,7367.0,8420.0,146.7,71.9,364895.0,14.2,6.56,3,2.7,1588350.0
772,Agriculture,Kisumu,Q3,4.1,10,216385.0,Diploma,4490.0,5169.0,61.5,92.0,74690.0,19.39,6.79,9,4.0,2521149.0
773,Agriculture,Eldoret,Q4,7.3,9,245059.0,Bachelors,37352.0,40538.0,30.6,30.7,102145.0,20.97,7.53,8,5.0,1935273.0
774,Services,Other,Q3,3.0,7,177115.0,Bachelors,24494.0,27101.0,88.1,79.5,196802.0,12.9,6.44,3,1.6,1389293.0
775,Retail,Other,Q4,4.5,7,274813.0,Diploma,50608.0,55361.0,35.5,48.1,0.0,15.69,7.52,7,3.4,1273363.0
776,Services,Nairobi,Q4,6.2,8,341237.0,Certificate,30268.0,29387.0,43.6,19.3,151538.0,18.61,7.19,9,4.5,1952597.0
777,Manufacturing,Kisumu,Q3,7.0,8,252132.0,Secondary,27613.0,26302.0,38.6,14.9,191483.0,16.38,6.36,7,3.5,3029917.0
778,Retail,Nairobi,Q2,4.8,11,367649.0,Certificate,2990.0,3127.0,39.9,84.4,257477.0,11.17,7.15,7,3.7,2248085.0
779,Services,Other,Q1,15.2,6,202921.0,Secondary,27008.0,27924.0,113.8,87.0,0.0,18.27,6.48,5,3.9,3383375.0
780,Services,Nakuru,Q2,8.2,10,206854.0,Bachelors,22536.0,24162.0,57.0,42.5,64437.0,13.56,7.09,4,4.0,3639195.0
781,Retail,Mombasa,Q4,7.9,11,352470.0,Certificate,30569.0,31777.0,91.5,50.3,538449.0,16.14,7.25,4,3.1,2271981.0
782,Technology,Nairobi,Q1,7.7,16,339523.0,Secondary,22555.0,20610.0,,15.8,136152.0,12.32,6.82,7,4.3,2467325.0
783,Hospitality,Nairobi,Q2,10.7,11,307694.0,Secondary,22099.0,19470.0,64.7,71.8,39227.0,18.04,6.94,6,3.9,4589401.0
784,Manufacturing,Nakuru,Q3,5.9,7,247427.0,Secondary,21038.0,23331.0,151.7,54.4,278026.0,14.15,6.56,3,2.8,2552230.0
785,Technology,Nairobi,Q1,2.2,9,229695.0,Bachelors,14081.0,14038.0,,20.8,0.0,18.38,6.8,6,3.3,1958618.0
786,Hospitality,Nairobi,Q4,6.8,8,265485.0,Primary,37013.0,38176.0,60.2,59.5,88707.0,14.81,7.61,12,2.6,2702188.0
787,Services,Other,Q3,7.4,8,279482.0,Primary,117210.0,117838.0,16.1,24.4,0.0,13.96,6.5,4,3.9,2528022.0
788,Hospitality,Eldoret,Q1,11.8,9,155545.0,Secondary,7838.0,7657.0,67.4,67.3,204068.0,16.82,6.68,4,4.1,2290861.0
789,Services,Nairobi,Q1,2.0,8,126662.0,Bachelors,10858.0,10585.0,109.7,31.2,0.0,12.06,6.76,8,3.9,2074315.0
790,Manufacturing,Nairobi,Q3,2.4,7,284006.0,Diploma,36907.0,41763.0,24.6,62.4,0.0,21.25,6.3,2,4.1,3474920.0
791,Retail,Other,Q4,5.2,6,185311.0,Diploma,19119.0,19709.0,44.7,40.6,738838.0,16.09,7.46,4,3.8,1207637.0
792,Hospitality,Nakuru,Q4,7.8,9,269903.0,Certificate,16225.0,17860.0,39.1,3.0,0.0,13.69,7.49,4,4.3,1982379.0
793,Hospitality,Kisumu,Q4,1.7,6,182753.0,Primary,4520.0,5024.0,7.2,76.9,330743.0,14.22,7.77,4,3.6,7230510.0
794,Retail,Nairobi,Q1,2.0,7,231401.0,Bachelors,11469.0,12333.0,30.4,78.1,0.0,15.56,6.71,7,4.3,2108140.0
795,Retail,Nairobi,Q3,9.1,11,375639.0,Secondary,9839.0,10962.0,95.6,43.5,271830.0,18.69,6.46,4,2.7,2452268.0
796,Hospitality,Nairobi,Q1,1.7,7,184597.0,Primary,4795.0,5041.0,62.9,61.0,0.0,12.64,6.71,2,2.6,7483772.0
797,Retail,Eldoret,Q1,2.5,5,165627.0,Diploma,46156.0,53500.0,78.6,64.6,411258.0,14.32,6.83,3,3.8,2817371.0
798,Retail,Nairobi,Q3,9.5,9,233632.0,Primary,26069.0,29090.0,109.9,65.4,131307.0,15.34,6.56,8,4.2,2840263.0
799,Services,Nairobi,Q2,7.8,11,333093.0,Primary,109871.0,123771.0,173.3,93.0,172775.0,20.44,7.09,5,3.5,3564931.0
800,Manufacturing,Eldoret,Q3,3.1,14,418234.0,Bachelors,28181.0,27475.0,30.2,64.2,445905.0,18.7,6.66,5,4.2,2774371.0
801,Services,Other,Q4,7.2,10,230588.0,Certificate,8505.0,9109.0,89.2,47.1,0.0,20.59,7.31,5,3.9,2070161.0
802,Hospitality,Eldoret,Q1,6.2,12,274264.0,Secondary,30152.0,27233.0,43.6,64.4,0.0,15.6,6.95,7,2.1,2342163.0
803,Services,Mombasa,Q3,4.6,9,425168.0,Secondary,34911.0,40569.0,32.2,45.5,125983.0,20.08,6.58,4,5.0,2823952.0
804,Agriculture,Mombasa,Q4,3.8,5,115279.0,Bachelors,15071.0,15073.0,53.4,31.6,0.0,19.56,7.4,6,2.7,1786607.0
805,Retail,Mombasa,Q2,7.0,9,282346.0,Primary,34137.0,34520.0,91.7,81.8,487760.0,17.73,7.05,4,2.9,4254821.0
806,Retail,Nairobi,Q3,1.9,13,398834.0,Secondary,33536.0,31544.0,66.6,66.8,0.0,17.99,6.86,9,4.6,3596259.0
807,Manufacturing,Kisumu,Q2,6.9,8,223496.0,Diploma,12099.0,12669.0,49.1,14.0,551932.0,13.6,6.98,7,3.7,1768438.0
808,Retail,Mombasa,Q4,5.8,9,290878.0,Diploma,38719.0,39824.0,97.4,40.0,695810.0,21.35,7.44,7,3.1,2600007.0
809,Agriculture,Kisumu,Q1,6.1,7,189759.0,Masters,29231.0,34955.0,93.0,71.7,390037.0,14.72,6.69,5,3.3,1586794.0
810,Technology,Other,Q4,2.4,9,197660.0,Certificate,24261.0,27142.0,,20.6,187470.0,17.29,7.67,3,3.0,1395850.0
811,Retail,Other,Q4,12.0,9,270660.0,Primary,26136.0,26367.0,88.7,38.4,0.0,17.67,7.53,4,3.1,1681552.0
812,Retail,Nairobi,Q4,3.1,12,287871.0,Diploma,8422.0,7721.0,65.5,100.0,0.0,11.11,7.3,10,4.3,3843242.0
813,Technology,Mombasa,Q2,3.5,11,400263.0,Diploma,59726.0,51800.0,,47.7,95334.0,15.34,7.18,5,3.3,2637832.0
814,Agriculture,Nairobi,Q3,4.5,9,275776.0,Secondary,18891.0,18285.0,92.7,78.8,502487.0,16.15,6.54,5,2.8,2052428.0
815,Retail,Mombasa,Q2,7.7,7,178233.0,Diploma,17415.0,16431.0,94.5,88.0,102906.0,15.14,7.02,1,3.1,3515565.0
816,Services,Nairobi,Q2,6.0,11,332748.0,Secondary,30996.0,33411.0,28.5,35.0,0.0,15.37,7.21,6,3.6,2586509.0
817,Services,Nairobi,Q4,1.3,9,190124.0,Bachelors,99407.0,103224.0,88.3,60.9,113722.0,20.28,7.46,12,3.1,2503744.0
818,Agriculture,Eldoret,Q3,5.1,7,196166.0,Bachelors,39849.0,41897.0,118.4,100.0,0.0,12.85,6.53,8,,2496788.0
819,Manufacturing,Mombasa,Q3,5.4,6,156861.0,Certificate,19143.0,18647.0,30.7,65.1,0.0,11.44,6.49,4,4.0,3285292.0
820,Retail,Other,Q1,12.2,4,85632.0,Masters,30721.0,32630.0,72.9,100.0,277412.0,13.62,6.86,7,3.3,1878621.0
821,Retail,Nairobi,Q4,4.0,10,233129.0,Masters,30580.0,28634.0,31.2,41.0,0.0,17.88,7.43,4,3.0,5765879.0
822,Agriculture,Nairobi,Q3,7.3,6,272954.0,Secondary,24127.0,25163.0,33.4,94.5,477415.0,18.19,6.51,9,3.1,3546782.0
823,Hospitality,Mombasa,Q4,24.4,13,360442.0,Certificate,8783.0,9805.0,19.8,55.4,0.0,17.44,7.3,2,4.8,3024483.0
824,Manufacturing,Nairobi,Q1,10.9,9,229557.0,Diploma,40707.0,41552.0,127.6,47.8,426214.0,18.42,7.05,4,5.0,7885094.0
825,Services,Nairobi,Q3,2.3,8,190782.0,Primary,16491.0,17901.0,119.1,69.1,222376.0,16.32,6.34,4,3.7,3674177.0
826,Retail,Other,Q3,8.5,8,238852.0,Certificate,12990.0,11586.0,123.1,52.5,113192.0,13.84,6.56,5,4.3,1823246.0
827,Agriculture,Nairobi,Q3,6.9,7,170787.0,Secondary,17904.0,15853.0,50.3,53.1,0.0,12.48,6.45,8,2.9,2323108.0
828,Retail,Nairobi,Q1,3.9,5,103607.0,Masters,48352.0,52035.0,109.8,65.7,89719.0,11.46,7.06,6,3.2,3416417.0
829,Services,Kisumu,Q2,8.5,12,320179.0,Certificate,16209.0,18377.0,32.1,15.2,0.0,14.77,6.96,6,4.1,2931346.0
830,Retail,Mombasa,Q2,2.2,6,153076.0,Bachelors,22289.0,22978.0,28.2,37.4,246395.0,18.02,6.99,6,1.8,1346022.0
831,Manufacturing,Kisumu,Q3,3.1,17,434862.0,Certificate,83403.0,101887.0,50.9,70.9,75269.0,16.26,6.35,2,4.3,6432762.0
832,Agriculture,Mombasa,Q1,4.5,9,214747.0,Secondary,17056.0,15939.0,114.8,76.8,0.0,15.57,6.85,6,3.2,1993392.0
833,Hospitality,Other,Q2,3.8,6,159369.0,Bachelors,21666.0,21571.0,74.3,62.9,409491.0,12.12,6.89,4,2.8,1417734.0
834,Manufacturing,Nairobi,Q3,7.9,13,351790.0,Primary,23845.0,25305.0,47.0,61.1,579420.0,23.75,6.43,3,4.0,5004980.0
835,Services,Mombasa,Q1,5.0,6,141172.0,Primary,16925.0,18400.0,45.4,63.9,102376.0,12.86,6.48,6,4.9,3103971.0
836,Agriculture,Nakuru,Q4,3.5,9,278286.0,Certificate,21458.0,21529.0,127.7,76.1,1755439.0,15.89,7.44,7,3.4,849074.0
837,Services,Other,Q3,10.7,7,273541.0,Diploma,26026.0,25121.0,99.2,23.6,399770.0,18.71,6.42,8,3.9,732485.0
838,Technology,Mombasa,Q1,7.7,7,260868.0,Secondary,16294.0,17917.0,,43.8,244343.0,15.64,6.58,4,4.1,2526496.0
839,Hospitality,Kisumu,Q1,1.5,10,429112.0,Primary,4251.0,4509.0,126.4,53.4,0.0,12.92,6.96,4,3.9,1218787.0
840,Agriculture,Nairobi,Q4,1.5,9,226860.0,Secondary,6498.0,6644.0,17.0,59.3,0.0,18.09,7.2,5,2.9,860780.0
841,Retail,Nairobi,Q2,3.5,9,370886.0,Secondary,23185.0,25269.0,117.6,8.6,64871.0,11.21,7.22,6,3.9,2263077.0
842,Services,Nairobi,Q4,1.7,12,341815.0,Primary,65479.0,68039.0,100.4,27.3,0.0,21.07,7.29,7,,2496788.0
843,Agriculture,Eldoret,Q2,9.6,6,202143.0,Diploma,18859.0,19591.0,34.4,54.6,354894.0,16.4,7.34,6,1.5,871024.0
844,Hospitality,Nairobi,Q2,3.2,11,322724.0,Secondary,28846.0,29881.0,50.7,77.3,877220.0,14.69,7.21,5,4.4,4346444.0
845,Retail,Eldoret,Q2,7.3,9,233870.0,Secondary,50813.0,50016.0,57.9,45.8,254099.0,10.97,6.95,6,,2496788.0
846,Services,Nairobi,Q3,8.4,9,294775.0,Diploma,33818.0,33013.0,171.0,40.3,473224.0,11.81,6.36,3,3.8,2588059.0
847,Hospitality,Other,Q1,0.9,7,216649.0,Bachelors,23701.0,23890.0,67.1,66.6,865126.0,15.33,6.89,4,4.9,1514330.0
848,Manufacturing,Other,Q2,3.3,11,186765.0,Secondary,21731.0,22873.0,97.8,47.8,36351.0,21.56,7.06,4,3.5,1168440.0
849,Retail,Nairobi,Q2,4.4,11,292452.0,Secondary,13737.0,12367.0,116.6,74.4,359475.0,16.25,7.07,4,,2496788.0
850,Technology,Nairobi,Q1,6.2,7,236656.0,Secondary,39948.0,44965.0,,50.1,594583.0,16.61,6.99,11,4.1,2049170.0
851,Retail,Nairobi,Q2,9.3,6,176570.0,Masters,48769.0,51279.0,125.8,30.5,524910.0,16.74,6.99,4,4.8,3304017.0
852,Retail,Other,Q3,19.4,10,290421.0,Secondary,244.0,235.0,62.5,86.3,561452.0,23.06,6.51,1,2.8,1555122.0
853,Services,Nairobi,Q3,14.3,9,191367.0,Secondary,40149.0,47349.0,238.1,82.2,131656.0,14.09,6.64,2,1.8,4970422.0
854,Technology,Kisumu,Q1,4.9,10,286578.0,Certificate,35271.0,37153.0,,34.0,0.0,20.51,6.92,9,4.6,1687445.0
855,Retail,Mombasa,Q4,4.9,9,229740.0,Secondary,17864.0,16849.0,58.8,63.7,599744.0,14.22,7.38,6,4.4,3367928.0
856,Agriculture,Eldoret,Q4,13.3,7,179623.0,Secondary,13781.0,16203.0,119.8,47.8,348814.0,13.25,7.36,4,4.0,1767106.0
857,Services,Mombasa,Q3,5.1,7,163927.0,Primary,32132.0,37221.0,40.3,68.6,55417.0,15.25,6.24,7,2.3,1778549.0
858,Services,Kisumu,Q4,3.3,10,332445.0,Diploma,6458.0,6311.0,104.1,35.7,0.0,15.23,7.24,5,4.2,945539.0
859,Hospitality,Other,Q2,9.7,16,465142.0,Diploma,18344.0,18788.0,52.6,74.2,0.0,17.3,7.15,1,4.5,3127209.0
860,Agriculture,Nairobi,Q4,6.4,11,359653.0,Diploma,28777.0,29163.0,30.4,81.3,0.0,8.06,7.38,4,5.0,9090263.0
861,Services,Other,Q3,1.4,7,264343.0,Bachelors,55527.0,49910.0,26.4,34.2,426511.0,15.97,6.51,9,3.5,1945731.0
862,Services,Nairobi,Q3,4.1,7,228953.0,Secondary,70264.0,75602.0,72.6,56.5,0.0,13.58,6.66,2,3.8,3022466.0
863,Services,Mombasa,Q1,1.7,8,279335.0,Bachelors,9627.0,10760.0,85.4,81.8,428377.0,13.18,6.62,6,2.0,1354977.0
864,Agriculture,Other,Q3,0.4,13,372622.0,Bachelors,30501.0,33629.0,32.8,33.0,0.0,11.35,6.46,7,4.5,2937987.0
865,Retail,Nakuru,Q4,15.6,8,213131.0,Bachelors,23758.0,25008.0,89.9,40.3,0.0,14.33,7.43,3,4.5,4014484.0
866,Technology,Nakuru,Q4,5.6,12,253861.0,Bachelors,36617.0,41208.0,,69.6,22925.0,13.85,7.29,7,4.0,2403942.0
867,Services,Nairobi,Q2,4.2,9,254341.0,Certificate,21088.0,20227.0,49.1,51.5,0.0,14.13,7.31,6,4.7,2447795.0
868,Services,Mombasa,Q1,3.5,10,130947.0,Secondary,38068.0,45509.0,61.6,20.3,313355.0,10.26,6.94,11,3.1,4186175.0
869,Retail,Mombasa,Q3,5.2,10,263832.0,Certificate,28324.0,27990.0,58.5,48.0,0.0,15.81,6.54,9,3.5,2514971.0
870,Retail,Kisumu,Q1,3.5,10,295264.0,Primary,15066.0,15023.0,70.5,93.4,71873.0,12.97,7.07,6,3.6,2722046.0
871,Services,Mombasa,Q1,2.3,12,323379.0,Certificate,38321.0,38474.0,60.1,100.0,624301.0,10.27,6.58,5,4.6,3554099.0
872,Retail,Nairobi,Q3,3.6,8,235024.0,Primary,21468.0,21428.0,55.0,41.0,0.0,13.75,6.5,7,4.6,2545480.0
873,Technology,Nairobi,Q4,12.5,10,200847.0,Primary,25076.0,25943.0,,34.9,425154.0,13.02,7.45,5,4.0,2921419.0
874,Hospitality,Nairobi,Q2,9.6,8,329161.0,Masters,11251.0,11606.0,42.8,44.9,0.0,15.63,6.96,7,3.9,5363141.0
875,Manufacturing,Mombasa,Q2,3.6,9,242662.0,Diploma,19418.0,20591.0,91.0,94.6,317698.0,13.7,7.15,4,4.1,4053036.0
876,Services,Nairobi,Q2,16.6,5,97718.0,Diploma,54797.0,53947.0,55.3,73.5,114890.0,10.86,6.93,9,3.4,3010498.0
877,Hospitality,Other,Q2,4.9,11,318948.0,Secondary,15495.0,16477.0,39.7,87.2,51924.0,12.66,7.2,7,4.8,2307666.0
878,Hospitality,Kisumu,Q1,2.8,13,377054.0,Diploma,70525.0,67899.0,87.6,77.0,0.0,9.97,6.96,3,3.3,3166871.0
879,Manufacturing,Nairobi,Q3,6.6,11,268087.0,Bachelors,25780.0,28580.0,80.0,26.0,0.0,19.14,6.54,6,4.0,4898958.0
880,Agriculture,Nakuru,Q3,13.8,8,207252.0,Diploma,29403.0,32567.0,31.8,34.1,487530.0,19.65,6.22,5,3.2,1998798.0
881,Hospitality,Other,Q2,12.1,11,300649.0,Diploma,13190.0,13844.0,139.4,39.7,303936.0,20.04,6.95,8,4.5,2034767.0
882,Manufacturing,Nairobi,Q2,2.9,8,271341.0,Certificate,40030.0,39951.0,49.5,43.5,47163.0,13.61,7.18,5,3.6,4465479.0
883,Technology,Nairobi,Q4,1.9,7,205317.0,Secondary,6006.0,6456.0,,40.1,42965.0,19.65,7.4,6,5.0,3479343.0
884,Agriculture,Nairobi,Q1,3.9,12,347729.0,Diploma,19821.0,19404.0,62.9,42.6,0.0,16.8,6.4,2,3.6,1399445.0
885,Retail,Nairobi,Q1,7.4,6,178591.0,Masters,13265.0,13965.0,78.5,69.1,0.0,12.87,6.99,1,4.4,4317217.0
886,Hospitality,Eldoret,Q1,8.8,4,118549.0,Certificate,7220.0,7493.0,64.7,58.0,0.0,13.49,6.82,9,3.2,1186213.0
887,Hospitality,Other,Q4,11.0,10,320431.0,Certificate,36584.0,46111.0,37.4,81.8,191822.0,14.95,7.28,8,3.5,1757883.0
888,Retail,Nairobi,Q2,5.8,11,312705.0,Certificate,20461.0,19475.0,18.1,60.5,0.0,15.83,7.25,4,3.7,1439553.0
889,Retail,Eldoret,Q1,5.9,14,410536.0,Certificate,25038.0,20948.0,137.8,40.1,0.0,16.66,6.7,7,4.0,3097355.0
890,Manufacturing,Nairobi,Q4,5.7,13,338511.0,Doctorate,13801.0,13787.0,34.2,59.1,0.0,15.49,7.3,2,3.1,3807841.0
891,Hospitality,Kisumu,Q1,10.1,9,185844.0,Bachelors,42080.0,38409.0,83.9,21.8,0.0,14.38,6.85,4,3.2,2386819.0
892,Technology,Eldoret,Q2,8.9,6,185446.0,Certificate,28163.0,27934.0,,4.1,208265.0,19.83,7.37,9,3.8,2394465.0
893,Retail,Mombasa,Q1,2.8,13,527336.0,Certificate,61569.0,58257.0,14.8,69.2,0.0,15.14,7.04,11,4.0,2475174.0
894,Retail,Nairobi,Q3,8.2,12,246003.0,Certificate,14495.0,14170.0,42.3,77.4,161663.0,14.95,6.55,8,3.7,3162667.0
895,Services,Kisumu,Q3,9.7,14,377098.0,Primary,14417.0,13910.0,156.8,56.6,120470.0,14.8,6.57,8,3.6,1780798.0
896,Services,Other,Q4,10.2,5,128337.0,Diploma,34144.0,38481.0,19.1,46.4,162737.0,15.14,7.52,5,2.6,1140226.0
897,Retail,Nairobi,Q2,6.4,8,265498.0,Bachelors,65759.0,68792.0,52.1,25.5,0.0,11.14,6.91,10,4.1,6378717.0
898,Retail,Nairobi,Q2,6.2,10,316705.0,Diploma,16239.0,18448.0,78.4,80.7,0.0,12.29,7.2,7,4.4,5245762.0
899,Retail,Nairobi,Q4,5.0,8,376418.0,Secondary,2248.0,2368.0,34.3,65.8,0.0,23.33,7.29,7,4.5,3061922.0
900,Agriculture,Kisumu,Q4,5.4,13,334190.0,Bachelors,8289.0,9319.0,68.7,61.4,0.0,10.22,7.45,6,3.8,1778074.0
901,Agriculture,Kisumu,Q1,15.0,5,189238.0,Bachelors,54795.0,56210.0,88.4,54.9,0.0,16.37,6.77,5,3.2,3498840.0
902,Retail,Eldoret,Q3,5.5,10,381850.0,Secondary,19166.0,22569.0,81.9,44.7,0.0,16.6,6.58,5,3.4,2896314.0
903,Retail,Eldoret,Q4,3.0,8,252484.0,Diploma,75072.0,81654.0,68.6,30.5,518441.0,18.74,7.42,4,3.8,2728747.0
904,Agriculture,Other,Q3,6.5,8,228850.0,Diploma,9567.0,9448.0,57.5,60.6,374468.0,16.67,6.04,4,3.7,2631041.0
905,Technology,Other,Q3,8.6,13,374454.0,Bachelors,34314.0,37729.0,,43.2,346341.0,21.55,6.53,3,3.0,2556311.0
906,Manufacturing,Nairobi,Q1,9.9,14,384676.0,Secondary,34819.0,36636.0,86.8,45.7,0.0,16.27,6.9,4,2.4,4342548.0
907,Agriculture,Kisumu,Q1,2.3,8,289989.0,Secondary,6461.0,6679.0,63.6,92.8,0.0,19.81,6.87,8,3.3,606799.0
908,Retail,Nairobi,Q1,13.1,10,223545.0,Certificate,6612.0,6993.0,168.8,53.9,0.0,18.83,6.78,7,3.5,4359279.0
909,Retail,Nairobi,Q1,8.4,10,281213.0,Primary,19717.0,21888.0,99.9,1.0,0.0,20.43,7.05,4,3.9,3273320.0
910,Hospitality,Other,Q4,12.6,9,253190.0,Certificate,36482.0,32126.0,46.8,43.2,420525.0,15.58,7.45,5,3.4,3292896.0
911,Services,Nakuru,Q3,1.6,6,102271.0,Bachelors,31249.0,31934.0,73.4,33.0,0.0,16.77,6.57,6,3.5,1350529.0
912,Services,Other,Q4,10.5,9,334254.0,Secondary,21070.0,23274.0,28.4,51.9,108164.0,14.32,7.56,14,3.8,1745693.0
913,Technology,Mombasa,Q2,2.2,12,397831.0,Certificate,20487.0,21919.0,,23.7,0.0,16.01,7.15,9,5.0,1297038.0
914,Technology,Kisumu,Q4,4.2,13,303438.0,Masters,3188.0,3060.0,,64.5,0.0,16.19,7.27,5,3.6,1210432.0
915,Technology,Mombasa,Q1,8.6,11,386140.0,Diploma,11668.0,10042.0,,48.5,198217.0,8.85,6.43,7,2.5,3008264.0
916,Technology,Nairobi,Q4,2.0,11,207971.0,Certificate,5314.0,6303.0,,44.5,522588.0,15.04,7.33,5,3.2,2962519.0
917,Retail,Nairobi,Q1,3.4,9,254203.0,Diploma,30777.0,31855.0,160.1,58.3,144064.0,18.35,6.91,5,5.0,6464450.0
918,Retail,Kisumu,Q1,1.6,7,198499.0,Secondary,8345.0,9773.0,117.8,53.3,0.0,11.18,6.75,7,4.8,2289139.0
919,Hospitality,Nairobi,Q1,8.5,5,144434.0,Secondary,54204.0,60362.0,50.7,52.0,0.0,12.34,6.92,5,4.5,6541854.0
920,Agriculture,Other,Q4,2.8,5,157192.0,Diploma,25018.0,24680.0,96.3,50.1,161921.0,19.2,7.42,5,4.3,1168909.0
921,Retail,Nairobi,Q2,5.3,11,302109.0,Certificate,11342.0,9639.0,44.3,54.6,0.0,19.8,7.29,5,4.3,4092605.0
922,Services,Nairobi,Q2,6.9,4,98306.0,Secondary,48442.0,49074.0,126.6,62.5,456442.0,13.51,7.06,10,3.5,1741670.0
923,Manufacturing,Eldoret,Q2,6.5,11,292527.0,Primary,7560.0,7916.0,88.4,59.8,319873.0,16.06,7.17,9,4.4,788216.0
924,Agriculture,Nairobi,Q4,6.1,8,296255.0,Bachelors,7740.0,8406.0,63.0,79.8,0.0,15.25,7.48,9,4.4,2388505.0
925,Retail,Other,Q2,6.0,9,226113.0,Primary,10977.0,10551.0,60.5,43.0,653363.0,19.27,7.33,7,4.4,1452096.0
926,Retail,Eldoret,Q1,1.7,12,503530.0,Bachelors,48644.0,51769.0,88.3,60.2,184738.0,13.79,6.54,12,3.2,2743558.0
927,Retail,Nairobi,Q2,4.4,7,162131.0,Certificate,75519.0,80368.0,60.9,100.0,0.0,14.29,7.03,3,3.4,3743957.0
928,Services,Nakuru,Q2,6.0,8,248578.0,Diploma,5327.0,6014.0,114.1,54.1,209428.0,19.79,7.23,3,3.2,2066337.0
