Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Returns,Payment Mode,Predicted_Order_Profit
3107,CA-2020-127460,10-07-20,14-07-20,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Aurora,Illinois,Central,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",325.464,6,26.1156,0,COD,40.282084165232334
2927,CA-2020-128629,10-07-20,14-07-20,Second Class,BP-11155,Becky Pak,Consumer,United States,Columbus,Georgia,South,FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",101.84,3,7.9128,0,COD,10.055439422473302
8038,CA-2020-169012,10-07-20,14-07-20,Standard Class,BF-11275,Beth Fritzler,Corporate,United States,Columbus,Georgia,South,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,142.91,3,10.8966,0,COD,10.055439422473302
8714,CA-2020-136623,11-07-20,16-07-20,Standard Class,TS-21430,Tom Stivers,Corporate,United States,San Diego,California,West,TEC-PH-10000004,Technology,Phones,Belkin iPhone and iPad Lightning Cable,117.952,6,5.3964,0,Online,10.055439422473302
2705,CA-2020-156818,11-07-20,13-07-20,Second Class,JD-16015,Joy Daniels,Consumer,United States,New York City,New York,East,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,172.6,6,17.238,0,COD,40.282084165232334
8588,CA-2020-162015,11-07-20,18-07-20,Standard Class,KB-16240,Karen Bern,Corporate,United States,Los Angeles,California,West,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,202.1,5,43.706,0,Online,40.282084165232334
8587,CA-2020-162015,11-07-20,18-07-20,Standard Class,KB-16240,Karen Bern,Corporate,United States,Los Angeles,California,West,TEC-AC-10003832,Technology,Accessories,LogitechÊP710e Mobile Speakerphone,1300.45,5,244.6155,0,Online,285.4475722891566
1473,CA-2020-164959,11-07-20,15-07-20,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Los Angeles,California,West,OFF-LA-10004272,Office Supplies,Labels,Avery 482,117.67,3,4.0749,0,Online,10.055439422473302
6231,CA-2020-127656,11-07-20,17-07-20,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Waterloo,Iowa,Central,OFF-AR-10001166,Office Supplies,Art,Staples in misc. colors,134.32,4,11.8248,0,COD,10.055439422473302
8715,CA-2020-136623,11-07-20,16-07-20,Standard Class,TS-21430,Tom Stivers,Corporate,United States,San Diego,California,West,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",134.8,5,9.3125,0,Online,10.055439422473302
9010,CA-2020-106047,12-07-20,18-07-20,Standard Class,CS-11860,Cari Schnelling,Consumer,United States,Fairfield,Ohio,East,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",89.816,1,1.1925,0,Online,1.9701198019801984
4805,CA-2020-136364,13-07-20,17-07-20,Second Class,MH-17455,Mark Hamilton,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,104.008,9,19.3392,0,COD,1.9701198019801984
5976,CA-2020-102155,13-07-20,17-07-20,Standard Class,RR-19525,Rick Reed,Corporate,United States,Overland Park,Kansas,Central,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,374.38,2,93.6988,0,Online,40.282084165232334
5977,CA-2020-102155,13-07-20,17-07-20,Standard Class,RR-19525,Rick Reed,Corporate,United States,Overland Park,Kansas,Central,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,87.56,2,6.2376,0,COD,10.055439422473302
4804,CA-2020-136364,13-07-20,17-07-20,Second Class,MH-17455,Mark Hamilton,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10003885,Technology,Phones,Cisco SPA508G,133.594,1,-7.2589,0,Online,1.9701198019801984
7499,CA-2020-121048,14-07-20,18-07-20,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,West,OFF-AR-10004042,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",103.92,4,20.8568,0,Online,10.055439422473302
7511,US-2020-161935,14-07-20,18-07-20,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,Ohio,East,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",107.04,5,4.653,0,Online,1.9701198019801984
7501,CA-2020-121048,14-07-20,18-07-20,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,West,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,150.97,3,19.7358,0,COD,10.055439422473302
7513,US-2020-161935,14-07-20,18-07-20,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,Ohio,East,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",273.456,7,17.9592,0,COD,1.9701198019801984
7497,CA-2020-121048,14-07-20,18-07-20,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,West,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",307.69,3,49.8042,0,COD,40.282084165232334
7512,US-2020-161935,14-07-20,18-07-20,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,Ohio,East,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",421.92,5,148.845,0,Online,1.9701198019801984
7502,CA-2020-121048,14-07-20,18-07-20,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,West,TEC-PH-10004977,Technology,Phones,GE 30524EE4,492.376,3,52.9173,0,Online,285.4475722891566
7510,US-2020-161935,14-07-20,18-07-20,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,Ohio,East,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),1912.946,9,-377.9892,0,Online,-75.7168105263158
7496,CA-2020-121048,14-07-20,18-07-20,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,West,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,112.448,2,1.4456,0,Cards,10.055439422473302
7498,CA-2020-121048,14-07-20,18-07-20,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,West,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",87.96,4,2.3312,0,COD,10.055439422473302
7500,CA-2020-121048,14-07-20,18-07-20,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,West,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",117.84,3,7.9128,0,COD,10.055439422473302
7509,US-2020-161935,14-07-20,18-07-20,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,Ohio,East,OFF-PA-10000605,Office Supplies,Paper,Xerox 1950,122.248,2,3.3524,0,COD,1.9701198019801984
7514,US-2020-161935,14-07-20,18-07-20,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,Ohio,East,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,139.12,5,2.132,0,Cards,1.9701198019801984
7690,US-2020-128951,15-07-20,17-07-20,First Class,RS-19420,Ricardo Sperren,Corporate,United States,Suffolk,Virginia,South,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,200.94,3,50.3832,0,COD,1.9701198019801984
2092,CA-2020-166142,15-07-20,19-07-20,Standard Class,MM-17260,Magdelene Morse,Consumer,United States,Wilmington,Delaware,East,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,341.443,3,-48.7839,1,Online,-32.933
5501,CA-2020-164378,15-07-20,18-07-20,Second Class,MM-18055,Michelle Moray,Consumer,United States,New York City,New York,East,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,699.146,6,88.5528,0,COD,119.38541351351356
7691,US-2020-128951,15-07-20,17-07-20,First Class,RS-19420,Ricardo Sperren,Corporate,United States,Suffolk,Virginia,South,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,901.94,3,157.1292,0,Cards,140.32442857142857
5502,CA-2020-164378,15-07-20,18-07-20,Second Class,MM-18055,Michelle Moray,Consumer,United States,New York City,New York,East,OFF-PA-10004519,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,93.96,2,4.3904,0,Cards,10.055439422473302
5498,CA-2020-164378,15-07-20,18-07-20,Second Class,MM-18055,Michelle Moray,Consumer,United States,New York City,New York,East,OFF-AR-10001177,Office Supplies,Art,Newell 349,90.56,2,1.9024,0,Cards,10.055439422473302
5499,CA-2020-164378,15-07-20,18-07-20,Second Class,MM-18055,Michelle Moray,Consumer,United States,New York City,New York,East,OFF-LA-10000634,Office Supplies,Labels,Avery 509,93.83,3,3.6018,0,Online,10.055439422473302
7692,US-2020-128951,15-07-20,17-07-20,First Class,RS-19420,Ricardo Sperren,Corporate,United States,Suffolk,Virginia,South,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,120.96,2,6.2208,0,COD,1.9701198019801984
2091,CA-2020-166142,15-07-20,19-07-20,Standard Class,MM-17260,Magdelene Morse,Consumer,United States,Wilmington,Delaware,East,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,132.55,3,13.0095,1,Cards,10.055439422473302
5500,CA-2020-164378,15-07-20,18-07-20,Second Class,MM-18055,Michelle Moray,Consumer,United States,New York City,New York,East,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,160.9,2,8.799,0,COD,10.055439422473302
24,US-2020-156909,16-07-20,18-07-20,Second Class,SF-20065,Sandra Flanagan,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",114.372,2,-1.0196,0,COD,1.9701198019801984
9830,US-2020-152842,16-07-20,23-07-20,Standard Class,NF-18385,Natalie Fritzler,Consumer,United States,Charlotte,North Carolina,South,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",279.352,3,15.147,0,COD,1.9701198019801984
2572,CA-2020-109778,16-07-20,21-07-20,Standard Class,VM-21685,Valerie Mitchum,Home Office,United States,Woodstock,Illinois,Central,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",103.912,2,0.91,0,Cards,10.055439422473302
5650,CA-2020-142342,17-07-20,19-07-20,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,West,OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",100.9,5,28.95,1,Online,10.055439422473302
4527,US-2020-105046,17-07-20,23-07-20,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Rome,New York,East,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,119.9,5,47.952,1,Online,10.055439422473302
4526,US-2020-105046,17-07-20,23-07-20,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Rome,New York,East,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,296.98,2,67.495,1,Cards,40.282084165232334
4573,CA-2020-126662,17-07-20,21-07-20,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Los Angeles,California,West,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,525.984,2,89.997,0,COD,285.4475722891566
5652,CA-2020-142342,17-07-20,19-07-20,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,West,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",1222.165,5,210.735,1,Cards,119.38541351351356
2440,CA-2020-139948,17-07-20,22-07-20,Standard Class,SW-20455,Shaun Weien,Consumer,United States,Tampa,Florida,South,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",92.904,2,2.1736,0,COD,10.055439422473302
5649,CA-2020-142342,17-07-20,19-07-20,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,West,OFF-PA-10004609,Office Supplies,Paper,Xerox 221,106.4,5,15.552,1,COD,10.055439422473302
4528,US-2020-105046,17-07-20,23-07-20,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Rome,New York,East,FUR-FU-10004848,Furniture,Furnishings,DAX Solid Wood Frames,128.08,4,14.4596,1,COD,10.055439422473302
5651,CA-2020-142342,17-07-20,19-07-20,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,West,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,121.56,2,0.0,1,Cards,10.055439422473302
3916,US-2020-142573,18-07-20,23-07-20,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Phoenix,Arizona,West,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",174.568,2,10.098,0,COD,40.282084165232334
7044,US-2020-165358,18-07-20,23-07-20,Standard Class,SV-20365,Seth Vernon,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",214.744,4,-14.196,0,COD,1.9701198019801984
3919,US-2020-142573,18-07-20,23-07-20,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Phoenix,Arizona,West,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,350.976,3,-42.8967,0,Online,40.282084165232334
7043,US-2020-165358,18-07-20,23-07-20,Standard Class,SV-20365,Seth Vernon,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,641.97,5,69.9965,0,COD,-28.45991717171715
3915,US-2020-142573,18-07-20,23-07-20,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Phoenix,Arizona,West,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",830.6,5,-448.896,0,COD,-194.8181409090909
3918,US-2020-142573,18-07-20,23-07-20,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Phoenix,Arizona,West,OFF-BI-10003350,Office Supplies,Binders,Acco Expandable Hanging Binders,116.656,4,-6.1248,0,Online,10.055439422473302
7045,US-2020-165358,18-07-20,23-07-20,Standard Class,SV-20365,Seth Vernon,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-SU-10004768,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,113.184,2,1.148,0,COD,1.9701198019801984
3917,US-2020-142573,18-07-20,23-07-20,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Phoenix,Arizona,West,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,117.096,2,5.2312,0,Online,10.055439422473302
9320,US-2020-108343,20-07-20,25-07-20,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,New York City,New York,East,FUR-CH-10002780,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,194.764,2,25.4744,0,Online,40.282084165232334
2317,CA-2020-122035,20-07-20,25-07-20,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,Central,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,218.94,3,27.441,0,COD,1.9701198019801984
9321,US-2020-108343,20-07-20,25-07-20,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,New York City,New York,East,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,232.92,4,31.2664,0,Cards,40.282084165232334
2319,CA-2020-122035,20-07-20,25-07-20,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,Central,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,400.97,3,132.5898,0,Cards,1.9701198019801984
2315,CA-2020-122035,20-07-20,25-07-20,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,Central,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",435.32,2,112.4064,0,Online,1.9701198019801984
3155,CA-2020-150497,20-07-20,24-07-20,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Maple Grove,Minnesota,Central,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,746.98,2,331.191,0,Cards,119.38541351351356
580,CA-2020-118640,20-07-20,26-07-20,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",106.792,1,-5.7148,0,Online,10.055439422473302
9319,US-2020-108343,20-07-20,25-07-20,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,New York City,New York,East,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,105.36,2,6.4128,0,Cards,10.055439422473302
2314,CA-2020-122035,20-07-20,25-07-20,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,Central,OFF-LA-10004093,Office Supplies,Labels,Avery 486,151.62,2,6.8714,0,COD,1.9701198019801984
2316,CA-2020-122035,20-07-20,25-07-20,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,Central,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,155.0,5,20.21,0,Online,1.9701198019801984
2318,CA-2020-122035,20-07-20,25-07-20,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,Central,OFF-BI-10002072,Office Supplies,Binders,Cardinal Slant-D Ring Binders,144.83,7,30.415,0,Online,1.9701198019801984
579,CA-2020-118640,20-07-20,26-07-20,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Chicago,Illinois,Central,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",146.712,2,8.714,0,Cards,10.055439422473302
4273,US-2020-158505,21-07-20,21-07-20,Same Day,SF-20200,Sarah Foster,Consumer,United States,Murray,Utah,West,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,114.928,9,6.2937,0,Online,1.9701198019801984
6584,CA-2020-104731,21-07-20,27-07-20,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Salem,Virginia,South,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,117.94,6,29.5626,0,Cards,1.9701198019801984
8328,CA-2020-103478,21-07-20,24-07-20,Second Class,KL-16555,Kelly Lampkin,Corporate,United States,Aurora,Illinois,Central,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,122.192,7,-164.836,0,COD,10.055439422473302
7845,US-2020-123834,21-07-20,25-07-20,Standard Class,GM-14500,Gene McClure,Consumer,United States,Pharr,Texas,Central,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,148.404,4,-21.3264,1,Cards,-32.933
5015,US-2020-160465,21-07-20,26-07-20,Standard Class,SW-20350,Sean Wendt,Home Office,United States,Cleveland,Ohio,East,TEC-PH-10004522,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,227.564,6,-52.641,0,COD,1.9701198019801984
6700,CA-2020-145429,21-07-20,25-07-20,Standard Class,SW-20455,Shaun Weien,Consumer,United States,San Diego,California,West,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,256.296,2,22.5296,0,Cards,40.282084165232334
6590,CA-2020-104731,21-07-20,27-07-20,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Salem,Virginia,South,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,271.72,2,11.586,0,Cards,1.9701198019801984
5014,US-2020-160465,21-07-20,26-07-20,Standard Class,SW-20350,Sean Wendt,Home Office,United States,Cleveland,Ohio,East,OFF-ST-10000136,Office Supplies,Storage,Letter Size File,272.32,7,25.011,0,Cards,1.9701198019801984
6585,CA-2020-104731,21-07-20,27-07-20,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Salem,Virginia,South,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,308.96,4,67.99,0,COD,1.9701198019801984
6588,CA-2020-104731,21-07-20,27-07-20,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Salem,Virginia,South,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",325.94,3,69.6762,0,Cards,1.9701198019801984
7085,CA-2020-118724,21-07-20,25-07-20,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Concord,California,West,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,1652.192,9,121.9644,0,COD,-75.7168105263158
9809,CA-2020-145093,21-07-20,26-07-20,Standard Class,PT-19090,Pete Takahito,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",82.112,2,-3.3792,0,Cards,10.055439422473302
7084,CA-2020-118724,21-07-20,25-07-20,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Concord,California,West,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,97.52,2,1.6896,0,Cards,10.055439422473302
8327,CA-2020-103478,21-07-20,24-07-20,Second Class,KL-16555,Kelly Lampkin,Corporate,United States,Aurora,Illinois,Central,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,110.864,4,-4.5824,0,Online,10.055439422473302
645,US-2020-127719,21-07-20,25-07-20,Standard Class,TW-21025,Tamara Willingham,Home Office,United States,Plainfield,New Jersey,East,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,100.48,1,3.1752,0,Online,10.055439422473302
6699,CA-2020-145429,21-07-20,25-07-20,Standard Class,SW-20455,Shaun Weien,Consumer,United States,San Diego,California,West,OFF-PA-10003205,Office Supplies,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",88.34,2,7.6798,0,Cards,10.055439422473302
6586,CA-2020-104731,21-07-20,27-07-20,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Salem,Virginia,South,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,99.8,5,3.872,0,Cards,1.9701198019801984
6589,CA-2020-104731,21-07-20,27-07-20,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Salem,Virginia,South,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,138.94,3,7.1712,0,Online,1.9701198019801984
6832,US-2020-123204,21-07-20,27-07-20,Standard Class,CS-11860,Cari Schnelling,Consumer,United States,New York City,New York,East,OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",123.48,4,4.5448,0,Online,10.055439422473302
6587,CA-2020-104731,21-07-20,27-07-20,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Salem,Virginia,South,OFF-AR-10003829,Office Supplies,Art,Newell 35,124.68,6,5.7072,0,Online,1.9701198019801984
6701,CA-2020-145429,21-07-20,25-07-20,Standard Class,SW-20455,Shaun Weien,Consumer,United States,San Diego,California,West,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,115.352,3,17.6232,0,COD,10.055439422473302
5013,US-2020-160465,21-07-20,26-07-20,Standard Class,SW-20350,Sean Wendt,Home Office,United States,Cleveland,Ohio,East,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,127.93,3,-22.62,0,Cards,1.9701198019801984
4274,US-2020-158505,21-07-20,21-07-20,Same Day,SF-20200,Sarah Foster,Consumer,United States,Murray,Utah,West,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",142.99,1,7.5371,0,Online,1.9701198019801984
8119,US-2020-106551,22-07-20,27-07-20,Standard Class,EB-13930,Eric Barreto,Consumer,United States,Chicago,Illinois,Central,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,556.344,4,-75.192,0,Online,119.38541351351356
3197,CA-2020-109750,22-07-20,28-07-20,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,New York City,New York,East,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",117.97,3,14.0859,0,Online,10.055439422473302
9589,CA-2020-110940,23-07-20,28-07-20,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,Wheeling,Illinois,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",168.536,4,15.192,0,Online,40.282084165232334
4374,US-2020-169320,23-07-20,25-07-20,Second Class,LH-16900,Lena Hernandez,Consumer,United States,Elkhart,Indiana,Central,TEC-AC-10002550,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",191.75,5,11.1825,0,Online,40.282084165232334
8639,CA-2020-118346,23-07-20,24-07-20,First Class,PO-19180,Philisse Overcash,Home Office,United States,Kenosha,Wisconsin,Central,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,410.95,5,143.982,0,COD,1.9701198019801984
7894,CA-2020-125367,23-07-20,30-07-20,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,East,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones ÒSnapÓ Scratch Pad Binder Tool for Ring Binders,120.92,3,4.35,0,COD,10.055439422473302
9230,CA-2020-133718,23-07-20,26-07-20,First Class,TB-21520,Tracy Blumstein,Consumer,United States,Los Angeles,California,West,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",99.192,3,5.5071,0,Cards,10.055439422473302
4373,US-2020-169320,23-07-20,25-07-20,Second Class,LH-16900,Lena Hernandez,Consumer,United States,Elkhart,Indiana,Central,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",88.68,2,5.4896,0,COD,10.055439422473302
759,CA-2020-117240,23-07-20,28-07-20,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,East,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,116.128,3,4.2666,0,Cards,10.055439422473302
8185,US-2020-101721,23-07-20,27-07-20,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Chicago,Illinois,Central,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,145.312,3,20.5764,0,Online,10.055439422473302
9231,CA-2020-133718,23-07-20,26-07-20,First Class,TB-21520,Tracy Blumstein,Consumer,United States,Los Angeles,California,West,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),165.32,9,27.9936,0,Online,40.282084165232334
6262,CA-2020-103506,23-07-20,27-07-20,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,Long Beach,New York,East,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",158.4,4,19.872,0,COD,10.055439422473302
6902,US-2020-135013,24-07-20,24-07-20,Same Day,HR-14830,Harold Ryan,Corporate,United States,Huntington Beach,California,West,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,2441.96,5,839.986,0,Online,1068.733375
